name	year	n_species	n_reactions	long_id	short_id	sbml_path	sedml_path	regrouped_path	start_time	end_time	n_timepoints	sedml_task	ref_trajectory_path	amici_path	amici_import	id	copasi_path	accepted	amici_min_error	amici_path_final	copasi_min_error	copasi_path_final
sedaghat	2008	3	8	('sedaghat', '2008', 3, 8)	sedaghat2008	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/sedaghat2008_fig4-user/sbml_models/model0_sedaghat1.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/sedaghat2008_fig4-user/sedaghat2008_fig4-user.sedml	regrouped/sedaghat2008/sedaghat2008_fig4_user__model0_sedaghat1.sbml	0	2920.0	101	3.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/sedaghat2008_fig4-user/model0_sedaghat1/JWS_simulation.csv		"Kinetic law ""lambda"" contains an unsupported expression!"	{sedaghat2008}_{sedaghat2008_fig4_user__model0_sedaghat1.sbml}		False	inf		inf	
sedaghat	2008	3	8	('sedaghat', '2008', 3, 8)	sedaghat2008	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/sedaghat2008_fig4-user/sbml_models/model1_sedaghat1.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/sedaghat2008_fig4-user/sedaghat2008_fig4-user.sedml	regrouped/sedaghat2008/sedaghat2008_fig4_user__model1_sedaghat1.sbml	0	2920.0	101	0.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/sedaghat2008_fig4-user/model1_sedaghat1/JWS_simulation.csv		"Kinetic law ""lambda"" contains an unsupported expression!"	{sedaghat2008}_{sedaghat2008_fig4_user__model1_sedaghat1.sbml}		False	inf		inf	
sedaghat	2008	3	8	('sedaghat', '2008', 3, 8)	sedaghat2008	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/sedaghat2008_fig4-user/sbml_models/model2_sedaghat1.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/sedaghat2008_fig4-user/sedaghat2008_fig4-user.sedml	regrouped/sedaghat2008/sedaghat2008_fig4_user__model2_sedaghat1.sbml	0	2920.0	101	4.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/sedaghat2008_fig4-user/model2_sedaghat1/JWS_simulation.csv		"Kinetic law ""lambda"" contains an unsupported expression!"	{sedaghat2008}_{sedaghat2008_fig4_user__model2_sedaghat1.sbml}		False	inf		inf	
sedaghat	2008	3	8	('sedaghat', '2008', 3, 8)	sedaghat2008	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/sedaghat2008_fig4-user/sbml_models/model3_sedaghat1.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/sedaghat2008_fig4-user/sedaghat2008_fig4-user.sedml	regrouped/sedaghat2008/sedaghat2008_fig4_user__model3_sedaghat1.sbml	0	2920.0	101	1.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/sedaghat2008_fig4-user/model3_sedaghat1/JWS_simulation.csv		"Kinetic law ""lambda"" contains an unsupported expression!"	{sedaghat2008}_{sedaghat2008_fig4_user__model3_sedaghat1.sbml}		False	inf		inf	
sedaghat	2008	3	8	('sedaghat', '2008', 3, 8)	sedaghat2008	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/sedaghat2008_fig4-user/sbml_models/model4_sedaghat1.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/sedaghat2008_fig4-user/sedaghat2008_fig4-user.sedml	regrouped/sedaghat2008/sedaghat2008_fig4_user__model4_sedaghat1.sbml	0	2920.0	101	5.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/sedaghat2008_fig4-user/model4_sedaghat1/JWS_simulation.csv		"Kinetic law ""lambda"" contains an unsupported expression!"	{sedaghat2008}_{sedaghat2008_fig4_user__model4_sedaghat1.sbml}		False	inf		inf	
sedaghat	2008	3	8	('sedaghat', '2008', 3, 8)	sedaghat2008	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/sedaghat2008_fig4-user/sbml_models/model5_sedaghat1.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/sedaghat2008_fig4-user/sedaghat2008_fig4-user.sedml	regrouped/sedaghat2008/sedaghat2008_fig4_user__model5_sedaghat1.sbml	0	2920.0	101	2.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/sedaghat2008_fig4-user/model5_sedaghat1/JWS_simulation.csv		"Kinetic law ""lambda"" contains an unsupported expression!"	{sedaghat2008}_{sedaghat2008_fig4_user__model5_sedaghat1.sbml}		False	inf		inf	
sedaghat	2008	3	8	('sedaghat', '2008', 3, 8)	sedaghat2008	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/sedaghat2008_fig4-user/sbml_models/model6_sedaghat1.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/sedaghat2008_fig4-user/sedaghat2008_fig4-user.sedml	regrouped/sedaghat2008/sedaghat2008_fig4_user__model6_sedaghat1.sbml	0	2920.0	101	6.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/sedaghat2008_fig4-user/model6_sedaghat1/JWS_simulation.csv		"Kinetic law ""lambda"" contains an unsupported expression!"	{sedaghat2008}_{sedaghat2008_fig4_user__model6_sedaghat1.sbml}		False	inf		inf	
shenorr	2002	3	4	('shenorr', '2002', 3, 4)	shenorr2002	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/shenorr2002_fig2a-user/sbml_models/model0_shenorr1.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/shenorr2002_fig2a-user/shenorr2002_fig2a-user.sedml	regrouped/shenorr2002/shenorr2002_fig2a_user__model0_shenorr1.sbml	0	20.0	101	0.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/shenorr2002_fig2a-user/model0_shenorr1/JWS_simulation.csv		Events are currently not supported!	{shenorr2002}_{shenorr2002_fig2a_user__model0_shenorr1.sbml}		False	inf		inf	
shu	2014	4	11	('shu', '2014', 4, 11)	shu2014	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/shu2014_fig3-user/sbml_models/model0_shu1.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/shu2014_fig3-user/shu2014_fig3-user.sedml	regrouped/shu2014/shu2014_fig3_user__model0_shu1.sbml	0	4000.0	101	1.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/shu2014_fig3-user/model0_shu1/JWS_simulation.csv		"Kinetic law ""lambda"" contains an unsupported expression!"	{shu2014}_{shu2014_fig3_user__model0_shu1.sbml}		False	inf		inf	
shu	2014	4	11	('shu', '2014', 4, 11)	shu2014	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/shu2014_fig3-user/sbml_models/model1_shu1.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/shu2014_fig3-user/shu2014_fig3-user.sedml	regrouped/shu2014/shu2014_fig3_user__model1_shu1.sbml	0	4000.0	101	3.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/shu2014_fig3-user/model1_shu1/JWS_simulation.csv		"Kinetic law ""lambda"" contains an unsupported expression!"	{shu2014}_{shu2014_fig3_user__model1_shu1.sbml}		False	inf		inf	
shu	2014	4	11	('shu', '2014', 4, 11)	shu2014	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/shu2014_fig3-user/sbml_models/model2_shu1.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/shu2014_fig3-user/shu2014_fig3-user.sedml	regrouped/shu2014/shu2014_fig3_user__model2_shu1.sbml	0	10000.0	101	0.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/shu2014_fig3-user/model2_shu1/JWS_simulation.csv		"Kinetic law ""lambda"" contains an unsupported expression!"	{shu2014}_{shu2014_fig3_user__model2_shu1.sbml}		False	inf		inf	
shu	2014	4	11	('shu', '2014', 4, 11)	shu2014	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/shu2014_fig3-user/sbml_models/model3_shu1.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/shu2014_fig3-user/shu2014_fig3-user.sedml	regrouped/shu2014/shu2014_fig3_user__model3_shu1.sbml	0	10000.0	101	2.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/shu2014_fig3-user/model3_shu1/JWS_simulation.csv		"Kinetic law ""lambda"" contains an unsupported expression!"	{shu2014}_{shu2014_fig3_user__model3_shu1.sbml}		False	inf		inf	
speirs	2005	4	7	('speirs', '2005', 4, 7)	speirs2005	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/speirs2005_fig4-user/sbml_models/model0_speirs1.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/speirs2005_fig4-user/speirs2005_fig4-user.sedml	regrouped/speirs2005/speirs2005_fig4_user__model0_speirs1.sbml	0	150.0	101	0.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/speirs2005_fig4-user/model0_speirs1/JWS_simulation.csv		"Kinetic law ""lambda * x"" contains an unsupported expression!"	{speirs2005}_{speirs2005_fig4_user__model0_speirs1.sbml}		False	inf		inf	
srimani	2017	5	9	('srimani', '2017', 5, 9)	srimani2017	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/srimani2017_fig2cii/sbml_models/model0_srimani1.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/srimani2017_fig2cii/srimani2017_fig2cii.sedml	regrouped/srimani2017/srimani2017_fig2cii__model0_srimani1.sbml	0	300.0	101	0.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/srimani2017_fig2cii/model0_srimani1/JWS_simulation.csv		"Kinetic law ""kin * piecewise(a0, aStart < time < (aStart + d), 0)"" contains an unsupported expression!"	{srimani2017}_{srimani2017_fig2cii__model0_srimani1.sbml}		False	inf		inf	
srimani	2017	5	9	('srimani', '2017', 5, 9)	srimani2017	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/srimani2017_fig2cii/sbml_models/model1_srimani1.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/srimani2017_fig2cii/srimani2017_fig2cii.sedml	regrouped/srimani2017/srimani2017_fig2cii__model1_srimani1.sbml	0	300.0	101	3.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/srimani2017_fig2cii/model1_srimani1/JWS_simulation.csv		"Kinetic law ""kin * piecewise(a0, aStart < time < (aStart + d), 0)"" contains an unsupported expression!"	{srimani2017}_{srimani2017_fig2cii__model1_srimani1.sbml}		False	inf		inf	
srimani	2017	5	9	('srimani', '2017', 5, 9)	srimani2017	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/srimani2017_fig2cii/sbml_models/model2_srimani1.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/srimani2017_fig2cii/srimani2017_fig2cii.sedml	regrouped/srimani2017/srimani2017_fig2cii__model2_srimani1.sbml	0	300.0	101	5.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/srimani2017_fig2cii/model2_srimani1/JWS_simulation.csv		"Kinetic law ""kin * piecewise(a0, aStart < time < (aStart + d), 0)"" contains an unsupported expression!"	{srimani2017}_{srimani2017_fig2cii__model2_srimani1.sbml}		False	inf		inf	
srimani	2017	5	9	('srimani', '2017', 5, 9)	srimani2017	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/srimani2017_fig2cii/sbml_models/model3_srimani1.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/srimani2017_fig2cii/srimani2017_fig2cii.sedml	regrouped/srimani2017/srimani2017_fig2cii__model3_srimani1.sbml	0	300.0	101	1.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/srimani2017_fig2cii/model3_srimani1/JWS_simulation.csv		"Kinetic law ""kin * piecewise(a0, aStart < time < (aStart + d), 0)"" contains an unsupported expression!"	{srimani2017}_{srimani2017_fig2cii__model3_srimani1.sbml}		False	inf		inf	
srimani	2017	5	9	('srimani', '2017', 5, 9)	srimani2017	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/srimani2017_fig2cii/sbml_models/model4_srimani1.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/srimani2017_fig2cii/srimani2017_fig2cii.sedml	regrouped/srimani2017/srimani2017_fig2cii__model4_srimani1.sbml	0	300.0	101	2.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/srimani2017_fig2cii/model4_srimani1/JWS_simulation.csv		"Kinetic law ""kin * piecewise(a0, aStart < time < (aStart + d), 0)"" contains an unsupported expression!"	{srimani2017}_{srimani2017_fig2cii__model4_srimani1.sbml}		False	inf		inf	
srimani	2017	5	9	('srimani', '2017', 5, 9)	srimani2017	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/srimani2017_fig2cii/sbml_models/model5_srimani1.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/srimani2017_fig2cii/srimani2017_fig2cii.sedml	regrouped/srimani2017/srimani2017_fig2cii__model5_srimani1.sbml	0	300.0	101	4.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/srimani2017_fig2cii/model5_srimani1/JWS_simulation.csv		"Kinetic law ""kin * piecewise(a0, aStart < time < (aStart + d), 0)"" contains an unsupported expression!"	{srimani2017}_{srimani2017_fig2cii__model5_srimani1.sbml}		False	inf		inf	
srivastava	2012	6	12	('srivastava', '2012', 6, 12)	srivastava2012	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/srivastava2012_fig2-user/sbml_models/model0_srivastava1.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/srivastava2012_fig2-user/srivastava2012_fig2-user.sedml	regrouped/srivastava2012/srivastava2012_fig2_user__model0_srivastava1.sbml	0	1200.0	101	0.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/srivastava2012_fig2-user/model0_srivastava1/JWS_simulation.csv		Species assignment rules are currently not supported!	{srivastava2012}_{srivastava2012_fig2_user__model0_srivastava1.sbml}		False	inf		inf	
srivastava	2012	6	12	('srivastava', '2012', 6, 12)	srivastava2012	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/srivastava2012_fig2-user/sbml_models/model1_srivastava1.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/srivastava2012_fig2-user/srivastava2012_fig2-user.sedml	regrouped/srivastava2012/srivastava2012_fig2_user__model1_srivastava1.sbml	0	1200.0	101	1.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/srivastava2012_fig2-user/model1_srivastava1/JWS_simulation.csv		Species assignment rules are currently not supported!	{srivastava2012}_{srivastava2012_fig2_user__model1_srivastava1.sbml}		False	inf		inf	
srivastava	2012	6	12	('srivastava', '2012', 6, 12)	srivastava2012	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/srivastava2012_fig2-user/sbml_models/model2_srivastava1.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/srivastava2012_fig2-user/srivastava2012_fig2-user.sedml	regrouped/srivastava2012/srivastava2012_fig2_user__model2_srivastava1.sbml	0	1200.0	101	2.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/srivastava2012_fig2-user/model2_srivastava1/JWS_simulation.csv		Species assignment rules are currently not supported!	{srivastava2012}_{srivastava2012_fig2_user__model2_srivastava1.sbml}		False	inf		inf	
srivastava	2012	14	25	('srivastava', '2012', 14, 25)	srivastava2012a	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/srivastava2012_fig3and4-user/sbml_models/model0_srivastava2.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/srivastava2012_fig3and4-user/srivastava2012_fig3and4-user.sedml	regrouped/srivastava2012a/srivastava2012_fig3and4_user__model0_srivastava2.sbml	0	1000.0	101	0.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/srivastava2012_fig3and4-user/model0_srivastava2/JWS_simulation.csv		Species assignment rules are currently not supported!	{srivastava2012a}_{srivastava2012_fig3and4_user__model0_srivastava2.sbml}		False	inf		inf	
srivastava	2012	14	25	('srivastava', '2012', 14, 25)	srivastava2012a	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/srivastava2012_fig3and4-user/sbml_models/model1_srivastava2.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/srivastava2012_fig3and4-user/srivastava2012_fig3and4-user.sedml	regrouped/srivastava2012a/srivastava2012_fig3and4_user__model1_srivastava2.sbml	0	1000.0	101	1.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/srivastava2012_fig3and4-user/model1_srivastava2/JWS_simulation.csv		Species assignment rules are currently not supported!	{srivastava2012a}_{srivastava2012_fig3and4_user__model1_srivastava2.sbml}		False	inf		inf	
stafford	2000	3	6	('stafford', '2000', 3, 6)	stafford2000	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/stafford2000_fig2/sbml_models/model0_stafford1.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/stafford2000_fig2/stafford2000_fig2.sedml	regrouped/stafford2000/stafford2000_fig2__model0_stafford1.sbml	0	120.0	101	0.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/stafford2000_fig2/model0_stafford1/JWS_simulation.csv		"Kinetic law ""lambda"" contains an unsupported expression!"	{stafford2000}_{stafford2000_fig2__model0_stafford1.sbml}		False	inf		inf	
strasen	2018	23	65	('strasen', '2018', 23, 65)	strasen2018	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/strasen2018_fig4ctoh/sbml_models/model0_strasen1.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/strasen2018_fig4ctoh/strasen2018_fig4ctoh.sedml	regrouped/strasen2018/strasen2018_fig4ctoh__model0_strasen1.sbml	0	1450.0	101	0.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/strasen2018_fig4ctoh/model0_strasen1/JWS_simulation.csv	amici/models/strasen2018/strasen2018_fig4ctoh__model0_strasen1	OK	{strasen2018}_{strasen2018_fig4ctoh__model0_strasen1.sbml}	copasi/models/strasen2018/strasen2018_fig4ctoh__model0_strasen1.cps	False	133.12190683780713		139.51335246	
strasen	2018	23	65	('strasen', '2018', 23, 65)	strasen2018	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/strasen2018_fig4ctoh/sbml_models/model1_strasen1.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/strasen2018_fig4ctoh/strasen2018_fig4ctoh.sedml	regrouped/strasen2018/strasen2018_fig4ctoh__model1_strasen1.sbml	0	1450.0	101	1.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/strasen2018_fig4ctoh/model1_strasen1/JWS_simulation.csv	amici/models/strasen2018/strasen2018_fig4ctoh__model1_strasen1	OK	{strasen2018}_{strasen2018_fig4ctoh__model1_strasen1.sbml}	copasi/models/strasen2018/strasen2018_fig4ctoh__model1_strasen1.cps	False	127.82038669783007		131.040193626	
